screen_name,created_at,text,retweet_count,favorite_count,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
seattletimes,2020-04-28T11:42:45Z,"The IRS website had a big update this week, so it’s possible the site only just ported over your information and will let you log in now without having to shout at it. https://t.co/HX1o5os2eu",7,9,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1255100136679751680
seattletimes,2020-04-28T09:52:07Z,"Major airlines and hotels don’t want to lose their highest-spending customers. So they are giving them an extra year to accumulate the points that result in free upgrades, breakfasts, club access and other perks. https://t.co/t1r99eiZfh",5,9,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1255072294449405952
seattletimes,2020-04-28T09:33:08Z,"After testing on public roads, Tesla is rolling out a new feature of its partially automated driving system designed to spot stop signs and traffic signals.  https://t.co/LDdSSfZarn",2,5,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1255067515526488064
seattletimes,2020-04-28T08:13:05Z,"“The cards have comforted me in a way I never expected they would. I think it is because I can’t be with people right now,” said Barbara Macchiaroli. She and others have been shocked to find store shelves for sympathy cards empty amid the pandemic. https://t.co/UFHu0W1oJV",0,7,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1255047371316244480
seattletimes,2020-04-28T07:43:58Z,Governor Jay Inslee announces golf courses in Washington state can re-open on May 5 under certain specific safety guidelines. https://t.co/DhMYTVo0VD,5,48,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1255040043317637120
seattletimes,2020-04-28T06:51:24Z,The Supreme Court has ruled that insurance companies can collect $12 billion from the federal government to cover their losses in the early years of the health care law championed by President Barack Obama. https://t.co/eW8KmPhuJG,6,6,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1255026816223494145
seattletimes,2020-04-28T06:27:48Z,"Yuri Dmitriev's life work is the political prisoners executed by Josef Stalin’s secret police in Karelia, northern Russia. But Dmitriev ran afoul of Russia's determination to focus instead on crimes committed by foreign aggressors in that era. https://t.co/k5yPj2WxAV",10,10,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1255020875289628673
seattletimes,2020-04-28T06:05:37Z,Can you spot 8 differences in this busy town? Print out and color these fun pages illustrated by @seattlesketcher. Remember to share your child's coloring results on social media with the hashtag #STKidsCorner! https://t.co/8UuXabI8UR,3,9,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1255015290750074883
seattletimes,2020-04-28T05:42:11Z,"With comedy clubs from California to New York dark due to social-distancing mandates, comedians are finding ways to keep bringing the laughs to the public. https://t.co/1WCAAlEQCs",3,18,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1255009397241249792
seattletimes,2020-04-28T05:20:14Z,"“OK, first, I’d like to introduce my cat,” said a planning commissioner in Vallejo, Calif., lifting it close to the camera and then, with two hands, tossing it off screen. https://t.co/m23HYEyyZ1",7,20,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1255003872701165568
seattletimes,2020-04-28T04:58:28Z,"Allegations that FBI investigators bullied the witness who helped them build their huge case into lying to trick “Full House” Lori Loughlin, her husband and other parents were “repugnant and untrue,” the prosecutors said in a legal filing. https://t.co/di5VTStLyr",2,8,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254998394910789632
seattletimes,2020-04-28T04:35:44Z,Researchers are using satellites to spot plastic in bodies of water to identify areas most in need of environmental cleanup. https://t.co/zzbO9x1oaQ,16,55,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254992672680443904
seattletimes,2020-04-28T04:12:08Z,"Two siblings who attend Garfield High School, have launched Care-19, a service providing care packages for vulnerable people isolated by the stay-home orders. (via @seattlesketcher) https://t.co/NdcFdcMHtV",29,134,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254986734196199429
seattletimes,2020-04-28T03:48:15Z,"Vail Resorts, the parent company of Stevens Pass, among other ski areas, is crediting 2019-2020 season pass holders according to a tiered system. https://t.co/2g2i1iZmeI",5,4,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254980724773588995
seattletimes,2020-04-28T03:24:49Z,"Oxford University scientists now say that with an emergency approval from regulators, the first few million doses of their coronavirus vaccine could be available by September if it proves to be effective. https://t.co/ohIfMyhJiN",22,68,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254974827376578561
seattletimes,2020-04-28T03:05:09Z,"An argument inside a SeaTac convenience store early Friday spilled outside and ended with the shooting death of a 22-year-old man, who was seated inside his parked car behind the store, according to the King County Sheriff’s Office. (via @SJGTimes)
https://t.co/2jsfC2FUSq",0,2,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254969874755059712
seattletimes,2020-04-28T02:51:21Z,"Banks may be essential businesses in Washington state, but that hasn’t stopped them from temporarily closing scores of Seattle-area branches as the coronavirus pandemic upends an industry that already was in the midst of a major change.] https://t.co/iXmdoZdyuo",5,8,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254966405574864898
seattletimes,2020-04-28T02:37:30Z,"•Boeing CEO: Air travel won’t return to 2019 level for two to three years
•Virus spreads fear through Latin America’s unruly prisons
•Alaska ferries will receive $10M in virus recovery funding
 
Follow our live updates: https://t.co/E1DxhlblAy",3,9,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254962920435351556
seattletimes,2020-04-28T02:14:01Z,The Pentagon released three videos Monday that depict unexplained “unidentified aerial phenomena” in which flying aircraft maneuver strangely before emitting a bright light and flying away at great speed. https://t.co/UtipAgXkGF,39,111,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254957010271047680
seattletimes,2020-04-28T01:50:23Z,"To gain access to the second round of federally backed coronavirus loan funding, lenders say they have thousands of applications cued up, and some have developed technology to make it easier to file loan applications with the Small Business Administration. https://t.co/ndAtzMkySB",5,8,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254951060822790144
seattletimes,2020-04-28T01:25:48Z,"The additions confirm what patients and doctors have been reporting anecdotally for weeks. In particular, the loss of taste or smell has been known to appear in patients since at least mid-March. https://t.co/aV1pBSnj2b",12,23,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254944875969200128
seattletimes,2020-04-28T01:01:02Z,"•Washington cities, counties to get nearly $300 million in federal aid
•Researchers say COVID-19 transmission in King County has likely plateaued
•Recreational golf allowed to re-open in Washington state starting May 5
 
Follow our live updates: https://t.co/dHkAJmKCGM",3,7,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254938641442447360
seattletimes,2020-04-28T00:56:40Z,"Boeing has told workers its terms for voluntary layoffs, and separately told shareholders the economic impact of the coronavirus will likely affect the company beyond 2023. Boeing expects several thousand employees to take the VLO or retire. https://t.co/auQ37ULu9R",15,20,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254937541524049920
seattletimes,2020-04-28T00:49:12Z,"Many banks, credit card issuers and other lenders have promised to help those impacted by the coronavirus pandemic. The help usually isn’t automatic, however. You have to ask for it — and ask the right way. https://t.co/LnJ9jvJShO",3,8,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254935664908435457
seattletimes,2020-04-28T00:13:11Z,"165 new coronavirus cases have been confirmed in Washington, bringing total cases to 13,686, including 765 deaths, the state Department of Health says. 

Follow our live updates: https://t.co/N8Jc1ckxne",6,7,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254926598488363010
seattletimes,2020-04-27T22:42:19Z,"King County Sheriff’s detectives say a 13-year-old Burien boy shot a stranger in the back of the head last week. The 35-year-old victim died two days later at Harborview Medical Center in Seattle. (via @SJGTimes )
https://t.co/Hwajqh0egX",9,10,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254903730551562240
seattletimes,2020-04-27T22:21:45Z,"NEW: Washington will partially reopen outdoor recreation activities on May 5, including many previously shuttered state parks, public lands, boat ramps and recreational hunting and fishing, Gov. Jay Inslee announced Monday. (via @davidlgutman)
https://t.co/bD66s5s23O",33,96,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254898557469036558
seattletimes,2020-04-27T21:51:12Z,"Pacific Northwest Ballet has received a $3 million loan from the federal Paycheck Protection Program, allowing it to cover eight weeks of pay. https://t.co/plsPMi1Zcl",6,31,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254890868261126145
seattletimes,2020-04-27T21:35:14Z,"The Trump administration is reviewing proposed news guidelines for how restaurants, schools, churches and businesses can safely reopen as states look to gradually lift their coronavirus restrictions. https://t.co/8JkDBdgzgx",1,6,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254886852122861569
seattletimes,2020-04-27T21:20:54Z,"RT @CPLHouse: ""The communities who are most at risk [for COVID-19] are also the communities that are suffering most from HIV... They tend to be poor, they’re disenfranchised, some of them are homeless. It just piles trauma on top of trauma.""
-Steven Sawyer, @pocaaninfo https://t.co/03a3H0xCyl",10,0,,CPLHouse,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",TweetDeck,en,1254883244736045056
seattletimes,2020-04-27T21:08:16Z,"Here's an updated list of local events you can find online, including fitness, education, music and more. https://t.co/35l3o48Fdg",6,8,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254880062597410818
seattletimes,2020-04-27T20:50:02Z,"Tribeca, Sundance, Cannes and more film festivals worldwide are teaming up to launch “We Are One: A Global Film Festival,” which will benefit the World Health Organization and local relief organizations. https://t.co/jAOi89PDb4",11,17,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254875476696485888
seattletimes,2020-04-27T20:29:18Z,"While people who become seriously ill from coronavirus infection primarily have acute respiratory distress, other symptoms that accompany the disease can vary widely, doctors and researchers have reported. https://t.co/TJA3BUvlNP",10,11,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254870259447795715
seattletimes,2020-04-27T20:12:20Z,"Women, whether from China, Italy or the United States, have been less likely to become acutely ill — and far more likely to survive. Could hormones be at work? Scientists are rushing to test the hypothesis. https://t.co/cPYWMt3Ajv",4,9,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254865989503602688
seattletimes,2020-04-27T20:06:52Z,Read more: https://t.co/VSyxkGSNYx,1,7,seattletimes,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Twitter Web App,en,1254864612685524995
seattletimes,2020-04-27T20:06:51Z,"Clarification: Lawmakers and industry representatives have pressured Gov. Inslee to open numerous facets of society, most of which remain shuttered by the stay-home order. An earlier tweet incorrectly implied Republican pressure directly influenced Inslee’s decision.",6,52,seattletimes,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Twitter Web App,en,1254864609560768518
seattletimes,2020-04-27T19:50:24Z,Travel companies have a chance to throw their customers a bone and earn their loyalty. But some airlines aren’t exactly rushing to make concessions for their customers amid the coronavirus crisis. https://t.co/ZKXcL43JPR,1,3,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254860469396844544
seattletimes,2020-04-27T19:35:40Z,"Fresh produce doesn’t come with an expiration date, so how do you know if it's gone bad? Here’s how to tell what you should and shouldn’t eat. https://t.co/f7UolDGLrh",4,12,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254856759300120577
seattletimes,2020-04-27T19:19:43Z,"Take a virtual trip to Yosemite National Park in California for a hike up El Capitan, or do these other fun activities with your kids this week. https://t.co/9ZI5FkQTPk",3,5,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254852747964317702
seattletimes,2020-04-27T18:58:52Z,"Rather than spend his nights in clubs, longtime Seattle DJ Trent Von works from his Everett home, where he set up a studio in the basement complete with turntables, mixers, volumes of vinyl records, speakers, strobe lights and webcams. https://t.co/cQcnlMtTS5",7,22,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254847498755231750
seattletimes,2020-04-27T18:42:08Z,"From the godfather of crime fiction to a fresh new voice in the genre, here are three gripping new cases for you to solve from the comfort of your reading chair. https://t.co/FP3UbHi5bT",2,5,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254843289657901057
seattletimes,2020-04-27T18:29:03Z,"The Seahawks seem to have moved on from Jadeveon Clowney but until he makes a decision there is still hope he can remain with the team.

@Matt_Calkins column: https://t.co/M5RHkQIxum",0,7,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254839995724173312
seattletimes,2020-04-27T18:14:22Z,"What could it look like to radically transform our approach to homelessness? Columnist @naomiishisaka asks leaders in the homelessness advocacy community for solutions.
https://t.co/dTt6NbocLm",5,8,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254836301674827776
seattletimes,2020-04-27T18:09:16Z,"The fizz added to your bubbly drinks is becoming harder to come by, sparking concerns about flat beer and soda. And it's due to the coronavirus pandemic. https://t.co/Sij4s1zjqp",4,8,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254835018037432321
seattletimes,2020-04-27T17:49:53Z,The CDC recommendation that people wear cloth face coverings when venturing out in public applies to kids over the age of 2. Here's why. https://t.co/3ultKkCncm,8,12,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254830138811957248
seattletimes,2020-04-27T17:35:10Z,"COVID-19 is typically signaled by fever, an insistent cough and shortness of breath. But older adults — the age group most at risk of severe complications or death from this condition — may have none of these characteristics. https://t.co/a9v9ecoIEs",16,18,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254826433895174144
seattletimes,2020-04-27T17:19:55Z,"COVID-19 is typically signaled by fever, an insistent cough and shortness of breath. But older adults — the age group most at risk of severe complications or death from this condition — may have none of these characteristics. https://t.co/6hnnfLz5RA",8,12,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254822597503713281
seattletimes,2020-04-27T17:06:21Z,"BREAKING: Gov. Jay Inslee to reopen Washington boat ramps and recreational fishing seasons after pressure from state Republicans. (via @davidlgutman)
https://t.co/3qcYanlhcM",103,437,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254819182929117184
seattletimes,2020-04-27T17:00:02Z,"Here comes a straight week of small weather systems marching across the Puget Sound area, one right after the other, each bringing scattered showers with sun breaks. https://t.co/WENPT8UPNp",0,1,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254817593208307712
seattletimes,2020-04-27T16:52:14Z,"“We expect it will take two to three years for travel to return to 2019 levels and an additional few years beyond that for the industry’s long-term trend growth to return,” Boeing CEO Dave Calhoun said. https://t.co/Xlu6nTFIBV",5,16,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254815631112888322
seattletimes,2020-04-27T16:28:48Z,"Don't have any dumbbells? Tape some rolls of quarters together. Sick of pushups and situps? Many Seattle-area gyms have been posting workouts on Instagram, Facebook and YouTube, so follow along and keep your fitness going. https://t.co/ufwQwE0Eys",1,12,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254809732872888321
seattletimes,2020-04-27T14:44:29Z,"Catch up on the past 24 hours of coronavirus news, and stay on top of the latest briefings throughout the day. Here are today's live updates: https://t.co/lYa9leM3Ty",0,8,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254783481365708800
seattletimes,2020-04-27T14:28:35Z,"As an outbreak of COVID-19 spread through a mental-health center for youth in Burien, employees were alarmed that they lacked adequate protective gear and training to shield them from the virus. From the @STWatchdog team: https://t.co/BUdCJlLJ2H",7,13,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254779481522188290
seattletimes,2020-04-27T14:05:13Z,"As May approaches, Seattle City Councilmember Kshama Sawant and other activists are urging tenants to use tactics like rent strikes to push landlords and the government to cancel rent payments. https://t.co/XI4lfdr3Gi",13,56,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254773599153471488
seattletimes,2020-04-27T13:51:46Z,"While the federal government's Paycheck Protection Program was designed to help small businesses retain their staff, many small firms have struggled to access those funds. https://t.co/wh5b5nmh6S",6,12,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254770216673767426
seattletimes,2020-04-27T09:45:47Z,"Here’s what we know so far about the spread of the coronavirus and its global impacts, updated with the latest numbers.  https://t.co/ZrANkeRGDD",6,11,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254708309761961984
seattletimes,2020-04-27T07:41:09Z,"Gov. Jay Inslee's plan to dramatically expand testing and contract tracing faces may hurdles, including shortages in testing supplies and trained investigators. https://t.co/Eji4Ov9yO6",9,28,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254676945033482242
seattletimes,2020-04-27T07:10:44Z,"A 23-year-old man who worked as a paraeducator at Glacier Park Elementary School in Maple Valley was arrested Friday, accused of sexually assaulting a student. https://t.co/n0hHepmE0O",4,4,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254669290621599744
seattletimes,2020-04-27T06:54:56Z,Gov. Andrew M. Cuomo of New York laid out a broad outline Sunday for a gradual restart of the state that would allow some “low-risk” businesses upstate to reopen as soon as mid-May. https://t.co/NCgZCbADKO,7,15,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254665316086530048
seattletimes,2020-04-27T06:41:12Z,"Some form of social distancing will probably remain in place through the summer, Deborah Birx, the White House’s coronavirus task force coordinator, said Sunday. https://t.co/OPUj6A8neC",5,12,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254661858742673410
seattletimes,2020-04-27T06:23:52Z,"If you live in an apartment building, nursing home or assisted living facility, search this map to learn whether you’re covered under the federal eviction moratorium. https://t.co/Hz3e4DHxlU",3,10,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254657497165631488
seattletimes,2020-04-27T06:10:14Z,"Chatfield, an artistic contributor to the New Yorker, Mad and Wired, has created an online comic about a dozen days of suffering the symptoms, titled “COVID-19 Diary."" https://t.co/q9is01lNX0",7,12,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254654068489883650
seattletimes,2020-04-27T05:56:20Z,"In 2017, about three-quarters of the stuff Seattleites dumped in their blue recycling bins was shipped to China. These days, the majority of the material is being recycled much closer to home. https://t.co/ywFgWKtXKS",28,47,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254650567634321408
seattletimes,2020-04-27T05:42:34Z,"Amid a new pandemic, those who experienced the AIDS crisis in Seattle look back on those tragic decades and are horrified to see certain parallels and heartened to see people supporting each other as some did in the past. https://t.co/8drg897vKU",11,29,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254647106230460416
seattletimes,2020-04-27T05:28:47Z,"Zenith Holland Nursery has seen times like this before — and survived. The Des Moines nursery opened in 1907, survived two world wars and remains open during the coronavirus shutdown. https://t.co/tPPNuIbV6U",0,15,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254643636991660033
seattletimes,2020-04-27T05:14:52Z,"The AIDS crisis brought the LGBTQ+ community in Seattle together. They advocated for LGBTQ+ rights, supported the ill, and formed community groups that live on and provide vital services today, as the coronavirus spreads through the Seattle area. https://t.co/3gDnjT2Vvs",4,25,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254640133246259200
seattletimes,2020-04-27T05:00:03Z,"The coronavirus pandemic has prompted big changes in a couple's lives, and made it tougher — but not impossible — to plan for their financial futures. Here's what they learned with Money Makeover. https://t.co/tEzwXoQtZc",4,6,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254636404736393216
seattletimes,2020-04-27T04:45:09Z,"Want to learn how to sew a cloth face mask at home? Isabella Lee, sewing project coordinator of the Refugee Artisan Initiative, demonstrates how to sew a mask with a pocket for a filter. https://t.co/qA7WDxML9e",11,23,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254632654596640774
seattletimes,2020-04-27T04:27:28Z,"Cut through the misinformation with this visual guide to the new coronavirus, how it spreads, how COVID-19 affects the body, and how to protect yourself and others. https://t.co/FEnLfgVWRT",22,37,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254628202703654912
seattletimes,2020-04-27T04:08:54Z,"Since schools closed statewide more than a month ago, readers have asked us many questions about what’s next. Here's what we can tell you up to this point. https://t.co/aKdlaG904Z",6,8,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254623530873958400
seattletimes,2020-04-27T03:55:05Z,"If Washington landowners can produce a liquid this delicious from bigleaf maples, which many consider a weed best to eradicate, the UW team reasons it will provide incentive enough to keep these beneficial trees on the landscape. https://t.co/mKGytVnAIl",20,63,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254620056878829568
seattletimes,2020-04-27T03:37:20Z,"We often hear about the impact of the coronavirus pandemic in terms of numbers: This many cases, that many deaths. But each data point represents a life whose loss is grieved. We're chronicling some of them here:  https://t.co/lgrviS4QLz",17,26,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254615589210947586
seattletimes,2020-04-27T03:18:38Z,"Countless small businesses were shut out of the federal Paycheck Protection Program, even as a number of large companies received millions of dollars in aid. https://t.co/3zIza7WOPr",36,29,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1254610880228143105
